U+0A32	ਲ	224 168 178
U+0A33	ਲ਼	224 168 179
U+0A34	਴	224 168 180
U+0A35	ਵ	224 168 181
U+0A36	ਸ਼	224 168 182
U+0A37	਷	224 168 183
U+0A38	ਸ	224 168 184
U+0A39	ਹ	224 168 185
U+0A3A	਺	224 168 186
U+0A3B	਻	224 168 187
U+0A3C	਼	224 168 188
U+0A3D	਽	224 168 189
U+0A3E	ਾ	224 168 190
U+0A3F	ਿ	224 168 191
U+0A40	ੀ	224 169 128
U+0A41	ੁ	224 169 129
U+0A42	ੂ	224 169 130
U+0A43	੃	224 169 131
U+0A44	੄	224 169 132
U+0A45	੅	224 169 133
U+0A46	੆	224 169 134
U+0A47	ੇ	224 169 135
U+0A48	ੈ	224 169 136
U+0A49	੉	224 169 137
U+0A4A	੊	224 169 138
U+0A4B	ੋ	224 169 139
U+0A4C	ੌ	224 169 140
U+0A4D	੍	224 169 141
U+0A4E	੎	224 169 142
U+0A4F	੏	224 169 143
U+0A50	੐	224 169 144
U+0A51	ੑ	224 169 145
U+0A52	੒	224 169 146
U+0A53	੓	224 169 147
U+0A54	੔	224 169 148
U+0A55	੕	224 169 149
U+0A56	੖	224 169 150
U+0A57	੗	224 169 151
U+0A58	੘	224 169 152
U+0A59	ਖ਼	224 169 153
U+0A5A	ਗ਼	224 169 154
U+0A5B	ਜ਼	224 169 155
U+0A5C	ੜ	224 169 156
U+0A5D	੝	224 169 157
U+0A5E	ਫ਼	224 169 158
U+0A5F	੟	224 169 159
U+0A60	੠	224 169 160
U+0A61	੡	224 169 161
U+0A62	੢	224 169 162
U+0A63	੣	224 169 163
U+0A64	੤	224 169 164
U+0A65	੥	224 169 165
U+0A66	੦	224 169 166
U+0A67	੧	224 169 167
U+0A68	੨	224 169 168
U+0A69	੩	224 169 169
U+0A6A	੪	224 169 170
U+0A6B	੫	224 169 171
U+0A6C	੬	224 169 172
U+0A6D	੭	224 169 173
U+0A6E	੮	224 169 174
U+0A6F	੯	224 169 175
U+0A70	ੰ	224 169 176
U+0A71	ੱ	224 169 177
U+0A72	ੲ	224 169 178
U+0A73	ੳ	224 169 179
U+0A74	ੴ	224 169 180
U+0A75	ੵ	224 169 181
U+0A76	੶	224 169 182
U+0A77	੷	224 169 183
U+0A78	੸	224 169 184
U+0A79	੹	224 169 185
U+0A7A	੺	224 169 186
U+0A7B	੻	224 169 187
U+0A7C	੼	224 169 188
U+0A7D	੽	224 169 189
U+0A7E	੾	224 169 190
U+0A7F	੿	224 169 191
